codigo_postal,estado,municipio,localidad
"66410","NLE","046","09"
"66412","NLE","046","09"
"66413","NLE","046","09"
"66414","NLE","046","09"
"66415","NLE","046","09"
"66417","NLE","046","09"
"66418","NLE","046","09"
"66420","NLE","046","09"
"66422","NLE","046","09"
"66423","NLE","046","09"
"66424","NLE","046","09"
"66425","NLE","046","09"
"66427","NLE","046","09"
"66428","NLE","046","09"
"66430","NLE","046","09"
"66434","NLE","046","09"
"66435","NLE","046","09"
"66436","NLE","046","09"
"66437","NLE","046","09"
"66438","NLE","046","09"
"66440","NLE","046","09"
"66443","NLE","046","09"
"66444","NLE","046","09"
"66445","NLE","046","09"
"66446","NLE","046","09"
"66447","NLE","046","09"
"66448","NLE","046","09"
"66449","NLE","046","09"
"66450","NLE","046","09"
"66452","NLE","046","09"
"66455","NLE","046","09"
"66456","NLE","046","09"
"66457","NLE","046","09"
"66458","NLE","046","09"
"66459","NLE","046","09"
"66460","NLE","046","09"
"66463","NLE","046","09"
"66464","NLE","046","09"
"66465","NLE","046","09"
"66466","NLE","046","09"
"66467","NLE","046","09"
"66468","NLE","046","09"
"66469","NLE","046","09"
"66470","NLE","046","09"
"66473","NLE","046","09"
"66474","NLE","046","09"
"66475","NLE","046","09"
"66476","NLE","046","09"
"66477","NLE","046","09"
"66478","NLE","046","09"
"66479","NLE","046","09"
"66480","NLE","046","09"
"66482","NLE","046","09"
"66484","NLE","046","09"
"66485","NLE","046","09"
"66486","NLE","046","09"
"66488","NLE","046","09"
"66489","NLE","046","09"
"66490","NLE","046","09"
"66492","NLE","046","09"
"66493","NLE","046","09"
"66494","NLE","046","09"
"66495","NLE","046","09"
"66496","NLE","046","09"
"66499","NLE","046","09"
"66600","NLE","006","01"
"66603","NLE","006","01"
"66604","NLE","006","01"
"66605","NLE","006","01"
"66606","NLE","006","01"
"66607","NLE","006","01"
"66609","NLE","006","01"
"66610","NLE","006","01"
"66612","NLE","006","01"
"66613","NLE","006","01"
"66614","NLE","006","01"
"66620","NLE","006","01"
"66623","NLE","006","01"
"66624","NLE","006","01"
"66626","NLE","006","01"
"66627","NLE","006","01"
"66628","NLE","006","01"
"66629","NLE","006","01"
"66630","NLE","006","01"
"66632","NLE","006","01"
"66633","NLE","006","01"
"66634","NLE","006","01"
"66635","NLE","006","01"
"66636","NLE","006","01"
"66637","NLE","006","01"
"66640","NLE","006","01"
"66643","NLE","006","01"
"66644","NLE","006","01"
"66645","NLE","006","01"
"66646","NLE","006","01"
"66647","NLE","006","01"
"66648","NLE","006","01"
"66649","NLE","006","01"
"67100","NLE","026","04"
"67102","NLE","026","04"
"67110","NLE","026","04"
"67112","NLE","026","04"
"67113","NLE","026","04"
"67115","NLE","026","04"
"67116","NLE","026","04"
"67117","NLE","026","04"
"67118","NLE","026","04"
"67119","NLE","026","04"
"67120","NLE","026","04"
"67123","NLE","026","04"
"67124","NLE","026","04"
"67125","NLE","026","04"
"67126","NLE","026","04"
"67128","NLE","026","04"
"67129","NLE","026","04"
"67130","NLE","026","04"
"67132","NLE","026","04"
"67133","NLE","026","04"
"67134","NLE","026","04"
"67140","NLE","026","04"
"67144","NLE","026","04"
"67150","NLE","026","04"
"67153","NLE","026","04"
"67154","NLE","026","04"
"67155","NLE","026","04"
"67160","NLE","026","04"
"67163","NLE","026","04"
"67164","NLE","026","04"
"67165","NLE","026","04"
"67166","NLE","026","04"
"67167","NLE","026","04"
"67168","NLE","026","04"
"67169","NLE","026","04"
"67170","NLE","026","04"
"67173","NLE","026","04"
"67174","NLE","026","04"
"67175","NLE","026","04"
"67176","NLE","026","04"
"67177","NLE","026","04"
"67178","NLE","026","04"
"67179","NLE","026","04"
"67180","NLE","026","04"
"67182","NLE","026","04"
"67183","NLE","026","04"
"67184","NLE","026","04"
"67185","NLE","026","04"
"67186","NLE","026","04"
"67188","NLE","026","04"
"67189","NLE","026","04"
"67190","NLE","026","04"
"67192","NLE","026","04"
"67193","NLE","026","04"
"67194","NLE","026","04"
"67195","NLE","026","04"
"67196","NLE","026","04"
"67197","NLE","026","04"
"67198","NLE","026","04"
"67199","NLE","026","04"
"67200","NLE","026","04"
"67202","NLE","026","04"
"67203","NLE","026","04"
"67204","NLE","026","04"
"67205","NLE","026","04"
"67250","NLE","031","22"
"67257","NLE","031","22"
"67258","NLE","031","22"
"67259","NLE","031","22"
"67260","NLE","031","22"
"67262","NLE","031","22"
"67265","NLE","031","22"
"67266","NLE","031","22"
"67267","NLE","031","22"
"67269","NLE","031","22"
"67275","NLE","031","22"
"67277","NLE","031","22"
"67279","NLE","031","22"
"67280","NLE","031","22"
"67286","NLE","031","22"
"67287","NLE","031","22"
"67288","NLE","031","22"
"67289","NLE","031","22"
"67290","NLE","031","22"
"67296","NLE","031","22"
"67298","NLE","031","22"
"67310","NLE","049","17"
"67312","NLE","049","17"
"67313","NLE","049","17"
"67314","NLE","049","17"
"67315","NLE","049","17"
"67316","NLE","049","17"
"67317","NLE","049","17"
"67318","NLE","049","17"
"67320","NLE","049","18"
"67322","NLE","049","18"
"67323","NLE","049","18"
"67324","NLE","049","18"
"67325","NLE","049","18"
"67327","NLE","049","18"
"67328","NLE","049","18"
"67329","NLE","049","18"
"67480","NLE","009","15"
"67483","NLE","009","15"
"67484","NLE","009","15"
"67485","NLE","009","15"
"67486","NLE","009","15"
"67488","NLE","009","15"
"67500","NLE","038","06"
"67510","NLE","038","06"
"67512","NLE","038","06"
"67515","NLE","038","06"
"67520","NLE","038","06"
"67528","NLE","038","06"
"67530","NLE","038","06"
"67535","NLE","038","06"
"67540","NLE","038","06"
"67541","NLE","038","06"
"67542","NLE","038","06"
"67543","NLE","038","06"
"67544","NLE","038","06"
"67550","NLE","038","06"
"67554","NLE","038","06"
"67560","NLE","038","06"
"67563","NLE","038","06"
"67570","NLE","038","06"
"67580","NLE","038","06"
"67587","NLE","038","06"
"67588","NLE","038","06"
"67589","NLE","038","06"
"67590","NLE","038","06"
"67599","NLE","038","06"
"67700","NLE","033","05"
"67710","NLE","033","05"
"67713","NLE","033","05"
"67714","NLE","033","05"
"67715","NLE","033","05"
"67716","NLE","033","05"
"67720","NLE","033","05"
"67730","NLE","033","05"
"67735","NLE","033","05"
"67740","NLE","033","05"
"67750","NLE","033","05"
"67754","NLE","033","05"
"67755","NLE","033","05"
"67756","NLE","033","05"
"67760","NLE","033","05"
"67767","NLE","033","05"
"67768","NLE","033","05"
"67769","NLE","033","05"
"67770","NLE","033","05"
"67778","NLE","033","05"
"67779","NLE","033","05"
"67780","NLE","033","05"
"67790","NLE","033","05"
"67890","NLE","029","13"
"67893","NLE","029","13"
"67895","NLE","029","13"
"67896","NLE","029","13"
"67897","NLE","029","13"
"67898","NLE","029","13"
"67899","NLE","029","13"
"67900","NLE","014","11"
"68000","OAX","067","02"
"68008","OAX","067","02"
"68009","OAX","067","02"
"68010","OAX","067","02"
"68013","OAX","067","02"
"68016","OAX","067","02"
"68020","OAX","067","02"
"68023","OAX","067","02"
"68024","OAX","067","02"
"68025","OAX","067","02"
"68026","OAX","067","02"
"68027","OAX","067","02"
"68028","OAX","067","02"
"68030","OAX","067","02"
"68033","OAX","067","02"
"68034","OAX","067","02"
"68039","OAX","067","02"
"68040","OAX","067","02"
"68043","OAX","067","02"
"68044","OAX","067","02"
"68045","OAX","067","02"
"68050","OAX","067","02"
"68060","OAX","067","02"
"68067","OAX","067","02"
"68068","OAX","067","02"
"68070","OAX","067","02"
"68075","OAX","067","02"
"68080","OAX","067","02"
"68083","OAX","067","02"
"68088","OAX","067","02"
"68089","OAX","067","02"
"68090","OAX","067","02"
"68100","OAX","067","02"
"68103","OAX","067","02"
"68104","OAX","067","02"
"68110","OAX","067","02"
"68115","OAX","067","02"
"68120","OAX","067","02"
"68125","OAX","067","02"
"68126","OAX","067","02"
"68127","OAX","067","02"
"68128","OAX","067","02"
"68130","OAX","067","02"
"68133","OAX","067","02"
"68140","OAX","067","02"
"68143","OAX","067","02"
"68144","OAX","067","02"
"68146","OAX","067","02"
"68148","OAX","067","02"
"68149","OAX","067","02"
"68150","OAX","067","02"
"68153","OAX","067","02"
"68154","OAX","067","02"
"68155","OAX","067","02"
"68156","OAX","067","02"
"68157","OAX","067","02"
"68159","OAX","067","02"
"68213","OAX","150","41"
"68216","OAX","150","41"
"68220","OAX","294","40"
"68230","OAX","483","11"
"68300","OAX","184","04"
"68310","OAX","184","04"
"68313","OAX","184","04"
"68314","OAX","184","04"
"68320","OAX","184","04"
"68322","OAX","184","04"
"68323","OAX","184","04"
"68324","OAX","184","04"
"68325","OAX","184","04"
"68326","OAX","184","04"
"68330","OAX","184","04"
"68333","OAX","184","04"
"68334","OAX","184","04"
"68335","OAX","184","04"
"68336","OAX","184","04"
"68337","OAX","184","04"
"68340","OAX","184","04"
"68345","OAX","184","04"
"68347","OAX","184","04"
"68350","OAX","184","04"
"68353","OAX","184","04"
"68360","OAX","184","04"
"68363","OAX","184","04"
"68364","OAX","184","04"
"68365","OAX","184","04"
"68370","OAX","184","04"
"68373","OAX","184","04"
"68374","OAX","184","04"
"68375","OAX","184","04"
"68376","OAX","184","04"
"68400","OAX","044","07"
"68402","OAX","044","07"
"68403","OAX","044","07"
"68404","OAX","044","07"
"68405","OAX","044","07"
"68406","OAX","044","07"
"68415","OAX","021","15"
"68416","OAX","021","15"
"68417","OAX","021","15"
"68418","OAX","021","15"
"68419","OAX","021","15"
"68422","OAX","002","33"
"68460","OAX","134","12"
"68480","OAX","559","47"
"68540","OAX","545","19"
"68606","OAX","177","21"
"68607","OAX","177","21"
"68609","OAX","177","21"
"68700","OAX","062","18"
"69000","OAX","039","06"
"69003","OAX","039","06"
"69004","OAX","039","06"
"69005","OAX","039","06"
"69006","OAX","039","06"
"69007","OAX","039","06"
"69250","OAX","055","42"
"69510","OAX","540","34"
"69600","OAX","006","52"
"69700","OAX","469","50"
"69740","OAX","348","51"
"69800","OAX","397","46"
"70000","OAX","043","01"
"70010","OAX","043","01"
"70013","OAX","043","01"
"70014","OAX","043","01"
"70020","OAX","043","01"
"70023","OAX","043","01"
"70024","OAX","043","01"
"70030","OAX","043","01"
"70033","OAX","043","01"
"70034","OAX","043","01"
"70040","OAX","043","01"
"70043","OAX","043","01"
"70044","OAX","043","01"
"70045","OAX","043","01"
"70046","OAX","043","01"
"70050","OAX","043","01"
"70053","OAX","043","01"
"70054","OAX","043","01"
"70055","OAX","043","01"
"70110","OAX","014","49"
"70150","OAX","557","26"
"70175","OAX","143","53"
"70180","OAX","327","32"
"70190","OAX","025","30"
"70300","OAX","057","05"
"70304","OAX","057","05"
"70305","OAX","057","05"
"70306","OAX","057","05"
"70307","OAX","057","05"
"70308","OAX","057","05"
"70309","OAX","057","05"
"70380","OAX","010","48"
"70400","OAX","551","16"
"70435","OAX","298","17"
"70436","OAX","298","17"
"70437","OAX","298","17"
"70439","OAX","298","17"
"70480","OAX","333","37"
"70533","OAX","064","27"
"70534","OAX","064","27"
"70600","OAX","079","03"
"70610","OAX","079","03"
"70612","OAX","079","03"
"70613","OAX","079","03"
"70614","OAX","079","03"
"70615","OAX","079","03"
"70620","OAX","079","03"
"70630","OAX","079","03"
"70633","OAX","079","03"
"70640","OAX","079","03"
"70650","OAX","079","03"
"70660","OAX","079","03"
"70664","OAX","079","03"
"70665","OAX","079","03"
"70666","OAX","079","03"
"70670","OAX","079","03"
"70680","OAX","079","03"
"70690","OAX","079","03"
"70760","OAX","515","55"
"70786","OAX","124","54"
"70805","OAX","059","25"
"70900","OAX","324","45"
"70980","OAX","413","20"
"70987","OAX","413","13"
"70988","OAX","413","13"
"70989","OAX","413","13"
"71006","OAX","073","14"
"71007","OAX","073","14"
"71009","OAX","073","14"
"71140","OAX","269","38"
"71190","OAX","377","29"
"71200","OAX","570","39"
"71240","OAX","390","58"
"71242","OAX","390","58"
"71243","OAX","390","58"
"71244","OAX","390","58"
"71245","OAX","390","58"
"71250","OAX","107","59"
"71253","OAX","107","59"
"71254","OAX","107","59"
"71255","OAX","107","59"
"71256","OAX","107","59"
"71310","OAX","565","24"
"71313","OAX","565","24"
"71323","OAX","350","57"
"71324","OAX","350","57"
"71400","OAX","023","56"
"71403","OAX","023","56"
"71404","OAX","023","56"
"71405","OAX","023","56"
"71410","OAX","277","22"
"71500","OAX","028","31"
"71510","OAX","068","23"
"71600","OAX","482","43"
"71602","OAX","482","43"
"71603","OAX","482","43"
"71604","OAX","482","43"
"71605","OAX","482","43"
"71610","OAX","185","36"
"71620","OAX","180","35"
"71700","OAX","467","44"
"71702","OAX","467","44"
"71703","OAX","467","44"
"71704","OAX","467","44"
"71705","OAX","467","44"
"71830","OAX","334","09"
"71831","OAX","334","09"
"71833","OAX","334","09"
"71834","OAX","334","09"
"71835","OAX","334","09"
"71836","OAX","334","09"
"71837","OAX","334","09"
"71980","OAX","318","08"
"71982","OAX","318","08"
"71983","OAX","318","08"
"71984","OAX","318","08"
"71985","OAX","318","08"
"71986","OAX","318","08"
"71989","OAX","318","08"
"71990","OAX","318","28"
"71992","OAX","318","28"
"71993","OAX","318","28"
"71994","OAX","318","28"
"71995","OAX","318","28"
"72000","PUE","114","03"
"72010","PUE","114","03"
"72013","PUE","114","03"
"72014","PUE","114","03"
"72015","PUE","114","03"
"72016","PUE","114","03"
"72017","PUE","114","03"
"72019","PUE","114","03"
"72020","PUE","114","03"
"72023","PUE","114","03"
"72029","PUE","114","03"
"72030","PUE","114","03"
"72040","PUE","114","03"
"72044","PUE","114","03"
"72045","PUE","114","03"
"72050","PUE","114","03"
"72060","PUE","114","03"
"72062","PUE","114","03"
"72070","PUE","114","03"
"72072","PUE","114","03"
"72080","PUE","114","03"
"72089","PUE","114","03"
"72090","PUE","114","03"
"72094","PUE","114","03"
"72100","PUE","114","03"
"72103","PUE","114","03"
"72104","PUE","114","03"
"72105","PUE","114","03"
"72106","PUE","114","03"
"72108","PUE","114","03"
"72110","PUE","114","03"
"72114","PUE","114","03"
"72115","PUE","114","03"
"72116","PUE","114","03"
"72120","PUE","114","03"
"72124","PUE","114","03"
"72127","PUE","114","03"
"72130","PUE","114","03"
"72135","PUE","114","03"
"72140","PUE","114","03"
"72150","PUE","114","03"
"72154","PUE","114","03"
"72160","PUE","114","03"
"72170","PUE","114","03"
"72176","PUE","114","03"
"72180","PUE","114","03"
"72189","PUE","114","03"
"72190","PUE","114","03"
"72193","PUE","114","03"
"72194","PUE","114","03"
"72195","PUE","114","03"
"72196","PUE","114","03"
"72197","PUE","114","03"
"72200","PUE","114","03"
"72210","PUE","114","03"
"72219","PUE","114","03"
"72220","PUE","114","03"
"72223","PUE","114","03"
"72225","PUE","114","03"
"72227","PUE","114","03"
"72228","PUE","114","03"
"72229","PUE","114","03"
"72230","PUE","114","03"
"72240","PUE","114","03"
"72243","PUE","114","03"
"72250","PUE","114","03"
"72260","PUE","114","03"
"72266","PUE","114","03"
"72267","PUE","114","03"
"72270","PUE","114","03"
"72280","PUE","114","03"
"72290","PUE","114","03"
"72300","PUE","114","03"
"72303","PUE","114","03"
"72304","PUE","114","03"
"72307","PUE","114","03"
"72308","PUE","114","03"
"72309","PUE","114","03"
"72310","PUE","114","03"
"72314","PUE","114","03"
"72320","PUE","114","03"
"72330","PUE","114","03"
"72340","PUE","114","03"
"72350","PUE","114","03"
"72359","PUE","114","03"
"72360","PUE","114","03"
"72363","PUE","114","03"
"72365","PUE","114","03"
"72370","PUE","114","03"
"72373","PUE","114","03"
"72377","PUE","114","03"
"72380","PUE","114","03"
"72390","PUE","114","03"
"72400","PUE","114","03"
"72403","PUE","114","03"
"72410","PUE","114","03"
"72420","PUE","114","03"
"72423","PUE","114","03"
"72424","PUE","114","03"
"72425","PUE","114","03"
"72430","PUE","114","03"
"72440","PUE","114","03"
"72450","PUE","114","03"
"72453","PUE","114","03"
"72454","PUE","114","03"
"72456","PUE","114","03"
"72459","PUE","114","03"
"72460","PUE","114","03"
"72464","PUE","114","03"
"72468","PUE","114","03"
"72470","PUE","114","03"
"72474","PUE","114","03"
"72477","PUE","114","03"
"72478","PUE","114","03"
"72480","PUE","114","03"
"72482","PUE","114","03"
"72483","PUE","114","03"
"72484","PUE","114","03"
"72490","PUE","114","03"
"72492","PUE","114","03"
"72494","PUE","114","03"
"72495","PUE","114","03"
"72496","PUE","114","03"
"72497","PUE","114","03"
"72498","PUE","114","03"
"72499","PUE","114","03"
"72500","PUE","114","03"
"72501","PUE","114","03"
"72503","PUE","114","03"
"72504","PUE","114","03"
"72505","PUE","114","03"
"72510","PUE","114","03"
"72520","PUE","114","03"
"72523","PUE","114","03"
"72530","PUE","114","03"
"72532","PUE","114","03"
"72533","PUE","114","03"
"72534","PUE","114","03"
"72538","PUE","114","03"
"72540","PUE","114","03"
"72543","PUE","114","03"
"72550","PUE","114","03"
"72560","PUE","114","03"
"72564","PUE","114","03"
"72565","PUE","114","03"
"72567","PUE","114","03"
"72570","PUE","114","03"
"72573","PUE","114","03"
"72574","PUE","114","03"
